urls	urls_status	file
https://hutchdatascience.org/daseh_instructor_guide/assets/leaf.png	failed	/home/01-intro.Rmd
https://raw.githubusercontent.com/fhdsl/daseh_instructor_guide/1afbe6783430718ae6a63c607da6e457a73a90ff/assets/leaf.png;	failed	/home/01-intro.Rmd
